,Item_ID,Item_Price,Item_Store_ID,Item_Store_Returns,Item_Sugar_Content,Item_Visibility,Item_Weight,Store_ID,Store_Location_Type,Store_Size,Store_Start_Year,Store_Type
1504,FDI20,527.15,FDI20_BABATUNJI018,15829.4,1,0.038720852,19.1,BABATUNJI018,2,1,2016,2
1505,FDI20,528.4,FDI20_BABATUNJI019,1055.29,1,0.067520165,12.90883834765998,BABATUNJI019,0,0,1992,0
1506,FDI20,528.9,FDI20_BABATUNJI027,11080.58,0,0.038377013,12.90883834765998,BABATUNJI027,2,1,1992,3
1507,FDI20,530.4,FDI20_BABATUNJI045,14774.1,1,0.038641968,19.1,BABATUNJI045,1,1,2009,1
1508,FDI21,157.79,FDI21_BABATUNJI010,479.38,2,0.094741514,5.59,BABATUNJI010,2,1,2005,0
1509,FDI21,156.54,FDI21_BABATUNJI013,1597.92,2,0.056555715,5.59,BABATUNJI013,2,2,1994,1
1510,FDI22,521.9,FDI22_BABATUNJI017,13066.33,1,0.096756649,12.6,BABATUNJI017,1,1,2014,1
1511,FDI22,527.65,FDI22_BABATUNJI019,1045.31,1,0.16845554899999998,12.90883834765998,BABATUNJI019,0,0,1992,0
1512,FDI22,521.65,FDI22_BABATUNJI027,18292.86,1,0.095746519,12.90883834765998,BABATUNJI027,2,1,1992,3
1513,FDI22,527.15,FDI22_BABATUNJI035,3135.92,1,0.09619424,12.6,BABATUNJI035,1,0,2011,1
1514,FDI22,527.15,FDI22_BABATUNJI045,8362.45,1,0.096407554,12.6,BABATUNJI045,1,1,2009,1
1515,FDI24,437.59,FDI24_BABATUNJI019,882.19,1,0.13787023699999998,12.90883834765998,BABATUNJI019,0,0,1992,0
1516,FDI24,444.84,FDI24_BABATUNJI027,16761.52,1,0.07836248400000001,12.90883834765998,BABATUNJI027,2,1,1992,3
1517,FDI24,446.09,FDI24_BABATUNJI035,7057.48,1,0.078728915,10.3,BABATUNJI035,1,0,2011,1
1518,FDI24,444.09,FDI24_BABATUNJI045,10586.22,1,0.078903499,10.3,BABATUNJI045,1,1,2009,1
1519,FDI26,441.09,FDI26_BABATUNJI017,5353.03,1,0.035084073,5.94,BABATUNJI017,1,1,2014,1
1520,FDI26,449.59,FDI26_BABATUNJI018,3122.6,1,0.035028853,5.94,BABATUNJI018,2,1,2016,2
1521,FDI26,450.09,FDI26_BABATUNJI019,2230.43,1,0.061082177,12.90883834765998,BABATUNJI019,0,0,1992,0
1522,FDI26,448.59,FDI26_BABATUNJI027,15166.92,1,0.034717799,12.90883834765998,BABATUNJI027,2,1,1992,3
1523,FDI26,444.84,FDI26_BABATUNJI035,11152.15,1,0.034880142999999995,5.94,BABATUNJI035,1,0,2011,1
1524,FDI26,442.84,FDI26_BABATUNJI045,7137.38,1,0.03495749,5.94,BABATUNJI045,1,1,2009,1
1525,FDI26,443.34,FDI26_BABATUNJI049,4014.77,1,0.034940979,5.94,BABATUNJI049,0,1,2006,1
1526,FDI28,198.58,FDI28_BABATUNJI013,4357.66,1,0.026299797000000003,14.3,BABATUNJI013,2,2,1994,1
1527,FDI32,287.96,FDI32_BABATUNJI010,863.88,1,0.291865402,17.7,BABATUNJI010,2,1,2005,0
1528,FDI32,292.96,FDI32_BABATUNJI013,1727.75,1,0.174228338,17.7,BABATUNJI013,2,2,1994,1
1529,FDI32,291.71,FDI32_BABATUNJI019,1151.83,1,0.305305397,12.90883834765998,BABATUNJI019,0,0,1992,0
1530,FDI32,283.21,FDI32_BABATUNJI049,4319.38,1,0.17464455199999998,17.7,BABATUNJI049,0,1,2006,1
1531,FDI33,229.29,FDI33_BABATUNJI013,6156.99,1,0.028395167000000002,16.5,BABATUNJI013,2,2,1994,1
1532,FDI33,232.04,FDI33_BABATUNJI046,5244.84,1,0.028418817000000002,16.5,BABATUNJI046,0,0,2004,1
1533,FDI34,573.42,FDI34_BABATUNJI017,5759.17,2,0.08561751699999999,10.65,BABATUNJI017,1,1,2014,1
1534,FDI34,574.67,FDI34_BABATUNJI035,10366.51,2,0.085119855,10.65,BABATUNJI035,1,0,2011,1
1535,FDI34,575.67,FDI34_BABATUNJI045,14397.93,2,0.08530861099999999,10.65,BABATUNJI045,1,1,2009,1
1536,FDI35,456.16,FDI35_BABATUNJI035,13632.26,1,0.041283361,14.0,BABATUNJI035,1,0,2011,1
1537,FDI35,451.91,FDI35_BABATUNJI046,5452.9,1,0.041291168999999996,14.0,BABATUNJI046,0,0,2004,1
1538,FDI35,455.16,FDI35_BABATUNJI049,11360.21,1,0.041355366,14.0,BABATUNJI049,0,1,2006,1
1539,FDI36,492.36,FDI36_BABATUNJI018,13347.63,2,0.062597392,12.5,BABATUNJI018,2,1,2016,2
1540,FDI38,517.41,FDI38_BABATUNJI017,18118.08,2,0.0,13.35,BABATUNJI017,1,1,2014,1
1541,FDI38,521.41,FDI38_BABATUNJI045,5694.25,2,0.014656563999999999,13.35,BABATUNJI045,1,1,2009,1
1542,FDI38,518.41,FDI38_BABATUNJI049,14494.47,2,0.014649641000000001,13.35,BABATUNJI049,0,1,2006,1
1543,FDI40,252.09,FDI40_BABATUNJI046,5278.13,2,0.125602951,11.5,BABATUNJI046,0,0,2004,1
1544,FDI41,370.85,FDI41_BABATUNJI013,4414.25,2,0.062205112,18.5,BABATUNJI013,2,2,1994,1
1545,FDI41,371.6,FDI41_BABATUNJI017,4414.25,2,0.062609071,18.5,BABATUNJI017,1,1,2014,1
1546,FDI41,367.1,FDI41_BABATUNJI018,5149.96,2,0.06251052900000001,18.5,BABATUNJI018,2,1,2016,2
1547,FDI41,363.1,FDI41_BABATUNJI019,367.85,2,0.109003832,12.90883834765998,BABATUNJI019,0,0,1992,0
1548,FDI41,362.85,FDI41_BABATUNJI027,11403.49,2,0.061955439,12.90883834765998,BABATUNJI027,2,1,1992,3
1549,FDI41,364.6,FDI41_BABATUNJI035,13978.47,2,0.06224514900000001,18.5,BABATUNJI035,1,0,2011,1
1550,FDI41,371.85,FDI41_BABATUNJI045,6253.53,2,0.0,18.5,BABATUNJI045,1,1,2009,1
1551,FDI41,370.1,FDI41_BABATUNJI046,5149.96,2,0.06225692099999999,18.5,BABATUNJI046,0,0,2004,1
1552,FDI44,196.08,FDI44_BABATUNJI013,2896.23,0,0.10014945900000001,16.1,BABATUNJI013,2,2,1994,1
1553,FDI45,434.51,FDI45_BABATUNJI017,7004.22,1,0.037793818,13.1,BABATUNJI017,1,1,2014,1
1554,FDI45,434.76,FDI45_BABATUNJI018,9193.03,1,0.037734334,13.1,BABATUNJI018,2,1,2016,2
1555,FDI45,435.51,FDI45_BABATUNJI035,9193.03,1,0.037574137,13.1,BABATUNJI035,1,0,2011,1
1556,FDI45,439.51,FDI45_BABATUNJI045,7004.22,1,0.037657459,13.1,BABATUNJI045,1,1,2009,1
1557,FDI45,438.76,FDI45_BABATUNJI046,6128.69,1,0.037581243,13.1,BABATUNJI046,0,0,2004,1
1558,FDI45,439.01,FDI45_BABATUNJI049,2626.58,1,0.037639672,13.1,BABATUNJI049,0,1,2006,1
1559,FDI46,631.43,FDI46_BABATUNJI027,8179.35,1,0.073985248,12.90883834765998,BABATUNJI027,2,1,1992,3
1560,FDI46,629.93,FDI46_BABATUNJI045,6291.81,1,0.074496043,9.5,BABATUNJI045,1,1,2009,1
1561,FDI48,126.42,FDI48_BABATUNJI013,2307.0,2,0.055672032,11.85,BABATUNJI013,2,2,1994,1
1562,FDI50,570.09,FDI50_BABATUNJI027,25766.46,2,0.030693309,12.90883834765998,BABATUNJI027,2,1,1992,3
1563,FDI50,572.59,FDI50_BABATUNJI035,13742.11,2,0.0,8.42,BABATUNJI035,1,0,2011,1
1564,FDI50,569.09,FDI50_BABATUNJI045,6871.06,2,0.030905215,8.42,BABATUNJI045,1,1,2009,1
1565,FDI52,303.52,FDI52_BABATUNJI013,6125.36,1,0.10459102699999999,18.7,BABATUNJI013,2,2,1994,1
1566,FDI52,307.27,FDI52_BABATUNJI017,1225.07,1,0.10527024,18.7,BABATUNJI017,1,1,2014,1
1567,FDI52,304.27,FDI52_BABATUNJI018,3368.95,1,0.10510455199999999,18.7,BABATUNJI018,2,1,2016,2
1568,FDI52,305.27,FDI52_BABATUNJI049,1225.07,1,0.10484088400000001,18.7,BABATUNJI049,0,1,2006,1
1569,FDI53,407.56,FDI53_BABATUNJI017,2819.66,2,0.13842353,8.895,BABATUNJI017,1,1,2014,1
1570,FDI53,403.81,FDI53_BABATUNJI035,4430.9,2,0.137618927,8.895,BABATUNJI035,1,0,2011,1
1571,FDI53,405.31,FDI53_BABATUNJI049,6444.94,2,0.137858955,8.895,BABATUNJI049,0,1,2006,1
1572,FDI56,230.54,FDI56_BABATUNJI010,228.04,1,0.156307983,7.325,BABATUNJI010,2,1,2005,0
1573,FDI56,231.79,FDI56_BABATUNJI013,5016.8,1,0.09330766800000001,7.325,BABATUNJI013,2,2,1994,1
1574,FDI57,496.94,FDI57_BABATUNJI017,11331.92,1,0.054331235,19.85,BABATUNJI017,1,1,2014,1
1575,FDI57,490.19,FDI57_BABATUNJI018,13795.38,1,0.054245722,19.85,BABATUNJI018,2,1,2016,2
1576,FDI57,489.44,FDI57_BABATUNJI027,8868.46,1,0.053764023,12.90883834765998,BABATUNJI027,2,1,1992,3
1577,FDI57,490.94,FDI57_BABATUNJI035,10346.53,1,0.054015429000000004,19.85,BABATUNJI035,1,0,2011,1
1578,FDI57,487.69,FDI57_BABATUNJI049,4926.92,1,0.05410964,19.85,BABATUNJI049,0,1,2006,1
1579,FDI58,228.03,FDI58_BABATUNJI013,1165.15,2,0.070645636,7.64,BABATUNJI013,2,2,1994,1
1580,FDI58,233.53,FDI58_BABATUNJI046,3728.48,2,0.070704474,7.64,BABATUNJI046,0,0,2004,1
1581,FDI60,153.13,FDI60_BABATUNJI010,316.26,2,0.06414186599999999,7.22,BABATUNJI010,2,1,2005,0
1582,FDI60,161.88,FDI60_BABATUNJI013,316.26,2,0.03828933,7.22,BABATUNJI013,2,2,1994,1
1583,FDJ02,367.6,FDJ02_BABATUNJI017,5885.67,2,0.025309134,17.2,BABATUNJI017,1,1,2014,1
1584,FDJ02,368.1,FDJ02_BABATUNJI019,735.71,2,0.044063785,12.90883834765998,BABATUNJI019,0,0,1992,0
1585,FDJ02,364.85,FDJ02_BABATUNJI035,4414.25,2,0.025162022000000003,17.2,BABATUNJI035,1,0,2011,1
1586,FDJ02,372.85,FDJ02_BABATUNJI049,2942.84,2,0.025205909,17.2,BABATUNJI049,0,1,2006,1
1587,FDJ03,119.67,FDJ03_BABATUNJI010,123.17,2,0.121174241,12.35,BABATUNJI010,2,1,2005,0
1588,FDJ03,122.92,FDJ03_BABATUNJI013,2217.11,2,0.072334667,12.35,BABATUNJI013,2,2,1994,1
1589,FDJ04,295.78,FDJ04_BABATUNJI013,2370.25,1,0.124348482,18.0,BABATUNJI013,2,2,1994,1
1590,FDJ04,291.28,FDJ04_BABATUNJI018,888.84,1,0.12495901300000001,18.0,BABATUNJI018,2,1,2016,2
1591,FDJ04,296.28,FDJ04_BABATUNJI046,3259.09,1,0.12445204800000001,18.0,BABATUNJI046,0,0,2004,1
1592,FDJ04,293.03,FDJ04_BABATUNJI049,5333.06,1,0.12464553800000001,18.0,BABATUNJI049,0,1,2006,1
1593,FDJ07,293.54,FDJ07_BABATUNJI010,1165.15,1,0.02414202,7.26,BABATUNJI010,2,1,2005,0
1594,FDJ07,296.04,FDJ07_BABATUNJI017,4369.31,1,0.014505108000000001,7.26,BABATUNJI017,1,1,2014,1
1595,FDJ07,295.29,FDJ07_BABATUNJI018,4660.6,1,0.014482278000000001,7.26,BABATUNJI018,2,1,2016,2
1596,FDJ08,479.46,FDJ08_BABATUNJI017,7643.38,1,0.11129811099999999,11.1,BABATUNJI017,1,1,2014,1
1597,FDJ08,473.21,FDJ08_BABATUNJI018,9076.52,1,0.11112293599999999,11.1,BABATUNJI018,2,1,2016,2
1598,FDJ08,475.96,FDJ08_BABATUNJI019,1433.13,1,0.193772568,12.90883834765998,BABATUNJI019,0,0,1992,0
1599,FDJ08,478.96,FDJ08_BABATUNJI045,5254.83,1,0.11089655,11.1,BABATUNJI045,1,1,2009,1
1600,FDJ08,473.21,FDJ08_BABATUNJI049,12898.21,1,0.11084417,11.1,BABATUNJI049,0,1,2006,1
1601,FDJ09,110.19,FDJ09_BABATUNJI013,1584.6,1,0.058346234000000004,15.0,BABATUNJI013,2,2,1994,1
1602,FDJ10,350.96,FDJ10_BABATUNJI013,4565.72,2,0.129395895,5.095,BABATUNJI013,2,2,1994,1
1603,FDJ10,356.21,FDJ10_BABATUNJI018,1404.84,2,0.13003120699999998,5.095,BABATUNJI018,2,1,2016,2
1604,FDJ10,349.46,FDJ10_BABATUNJI035,3160.89,2,0.129479176,5.095,BABATUNJI035,1,0,2011,1
1605,FDJ10,354.21,FDJ10_BABATUNJI045,8077.82,2,0.129766301,5.095,BABATUNJI045,1,1,2009,1
1606,FDJ10,354.71,FDJ10_BABATUNJI049,4916.93,2,0.129705008,5.095,BABATUNJI049,0,1,2006,1
1607,FDJ12,518.57,FDJ12_BABATUNJI017,6231.89,2,0.039261947,8.895,BABATUNJI017,1,1,2014,1
1608,FDJ12,517.07,FDJ12_BABATUNJI045,10386.48,2,0.039120291,8.895,BABATUNJI045,1,1,2009,1
1609,FDJ12,522.07,FDJ12_BABATUNJI049,13502.42,2,0.039101813,8.895,BABATUNJI049,0,1,2006,1
1610,FDJ14,200.24,FDJ14_BABATUNJI013,599.22,2,0.050028809,10.3,BABATUNJI013,2,2,1994,1
1611,FDJ15,454.9,FDJ15_BABATUNJI017,4134.62,2,0.023454399,11.35,BABATUNJI017,1,1,2014,1
1612,FDJ15,458.4,FDJ15_BABATUNJI027,15160.27,2,0.023209537000000002,12.90883834765998,BABATUNJI027,2,1,1992,3
1613,FDJ15,456.15,FDJ15_BABATUNJI035,18835.48,2,0.023318067999999997,11.35,BABATUNJI035,1,0,2011,1
1614,FDJ15,456.4,FDJ15_BABATUNJI046,8269.24,2,0.023322477999999997,11.35,BABATUNJI046,0,0,2004,1
1615,FDJ15,461.15,FDJ15_BABATUNJI049,10106.84,2,0.023358737999999997,11.35,BABATUNJI049,0,1,2006,1
1616,FDJ20,310.6,FDJ20_BABATUNJI010,619.19,2,0.16767231,20.7,BABATUNJI010,2,1,2005,0
1617,FDJ20,313.85,FDJ20_BABATUNJI013,5263.15,2,0.100091576,20.7,BABATUNJI013,2,2,1994,1
1618,FDJ20,308.85,FDJ20_BABATUNJI018,4953.55,2,0.100583009,20.7,BABATUNJI018,2,1,2016,2
1619,FDJ20,308.6,FDJ20_BABATUNJI049,3095.97,2,0.100330684,20.7,BABATUNJI049,0,1,2006,1
1620,FDJ21,368.78,FDJ21_BABATUNJI013,13851.97,2,0.038496166,16.7,BABATUNJI013,2,2,1994,1
1621,FDJ21,359.53,FDJ21_BABATUNJI017,12029.34,2,0.03874616,16.7,BABATUNJI017,1,1,2014,1
1622,FDJ21,366.53,FDJ21_BABATUNJI018,6925.98,2,0.038685176,16.7,BABATUNJI018,2,1,2016,2
1623,FDJ21,365.53,FDJ21_BABATUNJI027,10571.24,2,0.038341653999999996,12.90883834765998,BABATUNJI027,2,1,1992,3
1624,FDJ21,366.28,FDJ21_BABATUNJI045,6925.98,2,0.038606365,16.7,BABATUNJI045,1,1,2009,1
1625,FDJ21,359.78,FDJ21_BABATUNJI046,4374.31,2,0.038528228,16.7,BABATUNJI046,0,0,2004,1
1626,FDJ21,361.53,FDJ21_BABATUNJI049,8384.09,2,0.03858813,16.7,BABATUNJI049,0,1,2006,1
1627,FDJ22,484.13,FDJ22_BABATUNJI017,7190.64,1,0.05310896,18.75,BABATUNJI017,1,1,2014,1
1628,FDJ22,481.38,FDJ22_BABATUNJI018,5273.14,1,0.053025370999999995,18.75,BABATUNJI018,2,1,2016,2
1629,FDJ22,477.38,FDJ22_BABATUNJI019,958.75,1,0.09246392,12.90883834765998,BABATUNJI019,0,0,1992,0
1630,FDJ22,475.88,FDJ22_BABATUNJI027,4793.76,1,0.052554508,12.90883834765998,BABATUNJI027,2,1,1992,3
1631,FDJ22,483.13,FDJ22_BABATUNJI035,6711.26,1,0.052800257999999996,18.75,BABATUNJI035,1,0,2011,1
1632,FDJ22,476.63,FDJ22_BABATUNJI045,3355.63,1,0.052917345,18.75,BABATUNJI045,1,1,2009,1
1633,FDJ26,538.8,FDJ26_BABATUNJI027,12289.0,2,0.08435471300000001,12.90883834765998,BABATUNJI027,2,1,1992,3
1634,FDJ26,538.8,FDJ26_BABATUNJI035,10151.79,2,0.084749164,15.3,BABATUNJI035,1,0,2011,1
1635,FDJ26,535.05,FDJ26_BABATUNJI045,2671.52,2,0.084937098,15.3,BABATUNJI045,1,1,2009,1
1636,FDJ27,258.42,FDJ27_BABATUNJI049,6366.71,2,0.12206551800000001,17.7,BABATUNJI049,0,1,2006,1
1637,FDJ28,478.04,FDJ28_BABATUNJI017,4810.41,1,0.021984639,12.3,BABATUNJI017,1,1,2014,1
1638,FDJ28,477.29,FDJ28_BABATUNJI027,14431.22,1,0.0,12.90883834765998,BABATUNJI027,2,1,1992,3
1639,FDJ28,483.29,FDJ28_BABATUNJI046,7696.65,1,0.021860985,12.3,BABATUNJI046,0,0,2004,1
1640,FDJ32,153.13,FDJ32_BABATUNJI013,1684.47,1,0.057744249000000004,10.695,BABATUNJI013,2,2,1994,1
1641,FDJ33,312.93,FDJ33_BABATUNJI017,7390.38,2,0.088821765,8.895,BABATUNJI017,1,1,2014,1
1642,FDJ33,304.93,FDJ33_BABATUNJI018,7390.38,2,0.088681966,8.895,BABATUNJI018,2,1,2016,2
1643,FDJ34,314.93,FDJ34_BABATUNJI013,4693.89,2,0.09357779,11.8,BABATUNJI013,2,2,1994,1
1644,FDJ34,315.68,FDJ34_BABATUNJI017,5006.82,2,0.09418548300000001,11.8,BABATUNJI017,1,1,2014,1
1645,FDJ34,311.43,FDJ34_BABATUNJI018,2503.41,2,0.094037241,11.8,BABATUNJI018,2,1,2016,2
1646,FDJ34,317.93,FDJ34_BABATUNJI046,7510.22,2,0.09365572800000001,11.8,BABATUNJI046,0,0,2004,1
1647,FDJ34,315.18,FDJ34_BABATUNJI049,3129.26,2,0.093801337,11.8,BABATUNJI049,0,1,2006,1
1648,FDJ36,256.83,FDJ36_BABATUNJI010,512.67,2,0.214681063,14.5,BABATUNJI010,2,1,2005,0
1649,FDJ36,255.08,FDJ36_BABATUNJI049,5126.66,2,0.128459481,14.5,BABATUNJI049,0,1,2006,1
1650,FDJ38,479.13,FDJ38_BABATUNJI017,9487.65,2,0.040432954,8.6,BABATUNJI017,1,1,2014,1
1651,FDJ38,474.38,FDJ38_BABATUNJI018,7115.74,2,0.040369315,8.6,BABATUNJI018,2,1,2016,2
1652,FDJ38,475.38,FDJ38_BABATUNJI035,7590.12,2,0.040197932,8.6,BABATUNJI035,1,0,2011,1
1653,FDJ38,471.88,FDJ38_BABATUNJI046,18975.3,2,0.040205535,8.6,BABATUNJI046,0,0,2004,1
1654,FDJ38,478.63,FDJ38_BABATUNJI049,4269.44,2,0.040268043999999996,8.6,BABATUNJI049,0,1,2006,1
1655,FDJ40,271.73,FDJ40_BABATUNJI013,6005.52,2,0.049547993,13.6,BABATUNJI013,2,2,1994,1
1656,FDJ41,655.15,FDJ41_BABATUNJI017,3924.89,1,0.023012717999999998,6.85,BABATUNJI017,1,1,2014,1
1657,FDJ44,432.85,FDJ44_BABATUNJI010,1744.4,2,0.17797002,12.3,BABATUNJI010,2,1,2005,0
1658,FDJ44,434.35,FDJ44_BABATUNJI017,9158.08,2,0.106928681,12.3,BABATUNJI017,1,1,2014,1
1659,FDJ44,437.6,FDJ44_BABATUNJI027,10030.28,2,0.105812357,12.90883834765998,BABATUNJI027,2,1,1992,3
1660,FDJ44,437.35,FDJ44_BABATUNJI035,3924.89,2,0.10630714599999999,12.3,BABATUNJI035,1,0,2011,1
1661,FDJ44,433.1,FDJ44_BABATUNJI045,7849.78,2,0.10654288599999999,12.3,BABATUNJI045,1,1,2009,1
1662,FDJ44,432.1,FDJ44_BABATUNJI046,6541.49,2,0.106327251,12.3,BABATUNJI046,0,0,2004,1
1663,FDJ44,440.85,FDJ44_BABATUNJI049,3488.79,2,0.106492562,12.3,BABATUNJI049,0,1,2006,1
1664,FDJ45,85.55,FDJ45_BABATUNJI013,2336.96,1,0.073349552,17.75,BABATUNJI013,2,2,1994,1
1665,FDJ46,435.01,FDJ46_BABATUNJI018,5253.16,1,0.04500603,11.1,BABATUNJI018,2,1,2016,2
1666,FDJ46,435.51,FDJ46_BABATUNJI027,10944.09,1,0.044606379,12.90883834765998,BABATUNJI027,2,1,1992,3
1667,FDJ46,436.01,FDJ46_BABATUNJI035,10068.56,1,0.044814962,11.1,BABATUNJI035,1,0,2011,1
1668,FDJ46,435.51,FDJ46_BABATUNJI046,4815.4,1,0.044823438,11.1,BABATUNJI046,0,0,2004,1
1669,FDJ48,618.78,FDJ48_BABATUNJI017,6175.3,1,0.056754035999999994,11.3,BABATUNJI017,1,1,2014,1
1670,FDJ48,617.28,FDJ48_BABATUNJI027,14203.18,1,0.056161529,12.90883834765998,BABATUNJI027,2,1,1992,3
1671,FDJ48,619.53,FDJ48_BABATUNJI035,5557.77,1,0.056424145999999994,11.3,BABATUNJI035,1,0,2011,1
1672,FDJ48,613.03,FDJ48_BABATUNJI045,14203.18,1,0.0,11.3,BABATUNJI045,1,1,2009,1
1673,FDJ52,401.64,FDJ52_BABATUNJI017,4412.59,1,0.017887474,7.145,BABATUNJI017,1,1,2014,1
1674,FDJ52,401.64,FDJ52_BABATUNJI018,5616.02,1,0.01785932,7.145,BABATUNJI018,2,1,2016,2
1675,FDJ52,398.64,FDJ52_BABATUNJI035,8022.89,1,0.017783501,7.145,BABATUNJI035,1,0,2011,1
1676,FDJ52,403.39,FDJ52_BABATUNJI045,2808.01,1,0.017822936,7.145,BABATUNJI045,1,1,2009,1
1677,FDJ52,399.64,FDJ52_BABATUNJI049,5616.02,1,0.017814518,7.145,BABATUNJI049,0,1,2006,1
1678,FDJ53,299.27,FDJ53_BABATUNJI017,6025.49,1,0.071660976,10.5,BABATUNJI017,1,1,2014,1
1679,FDJ53,300.52,FDJ53_BABATUNJI018,1506.37,1,0.071548187,10.5,BABATUNJI018,2,1,2016,2
1680,FDJ53,303.27,FDJ53_BABATUNJI046,2108.92,1,0.071257912,10.5,BABATUNJI046,0,0,2004,1
1681,FDJ53,303.27,FDJ53_BABATUNJI049,3615.29,1,0.07136869900000001,10.5,BABATUNJI049,0,1,2006,1
1682,FDJ55,565.1,FDJ55_BABATUNJI017,13502.42,2,0.023664054,12.8,BABATUNJI017,1,1,2014,1
1683,FDJ55,559.6,FDJ55_BABATUNJI027,18003.23,2,0.023417003999999998,12.90883834765998,BABATUNJI027,2,1,1992,3
1684,FDJ55,558.85,FDJ55_BABATUNJI035,14065.03,2,0.023526504,12.8,BABATUNJI035,1,0,2011,1
1685,FDJ55,567.1,FDJ55_BABATUNJI049,11252.02,2,0.023567538,12.8,BABATUNJI049,0,1,2006,1
1686,FDJ56,250.68,FDJ56_BABATUNJI049,2496.75,0,0.18368816100000002,8.985,BABATUNJI049,0,1,2006,1
1687,FDJ57,463.4,FDJ57_BABATUNJI017,9287.91,2,0.021695673999999998,7.42,BABATUNJI017,1,1,2014,1
1688,FDJ57,469.4,FDJ57_BABATUNJI018,6501.54,2,0.021661527000000003,7.42,BABATUNJI018,2,1,2016,2
1689,FDJ57,460.9,FDJ57_BABATUNJI019,464.4,2,0.0,12.90883834765998,BABATUNJI019,0,0,1992,0
1690,FDJ57,462.15,FDJ57_BABATUNJI035,11609.89,2,0.021569566000000002,7.42,BABATUNJI035,1,0,2011,1
1691,FDJ57,462.65,FDJ57_BABATUNJI045,13003.07,2,0.021617397000000003,7.42,BABATUNJI045,1,1,2009,1
1692,FDJ57,461.65,FDJ57_BABATUNJI046,12538.68,2,0.021573645,7.42,BABATUNJI046,0,0,2004,1
1693,FDJ58,434.19,FDJ58_BABATUNJI010,1288.32,2,0.17624403800000002,15.6,BABATUNJI010,2,1,2005,0
1694,FDJ58,431.69,FDJ58_BABATUNJI017,7300.5,2,0.10589167,15.6,BABATUNJI017,1,1,2014,1
1695,FDJ58,424.94,FDJ58_BABATUNJI018,6871.06,2,0.105725004,15.6,BABATUNJI018,2,1,2016,2
1696,FDJ58,431.69,FDJ58_BABATUNJI019,2147.21,2,0.184359831,12.90883834765998,BABATUNJI019,0,0,1992,0
1697,FDJ58,430.69,FDJ58_BABATUNJI027,3864.97,2,0.104786172,12.90883834765998,BABATUNJI027,2,1,1992,3
1698,FDJ58,433.19,FDJ58_BABATUNJI035,9447.7,2,0.10527616199999999,15.6,BABATUNJI035,1,0,2011,1
1699,FDJ58,425.44,FDJ58_BABATUNJI046,8588.82,2,0.10529607199999999,15.6,BABATUNJI046,0,0,2004,1
1700,FDJ60,411.3,FDJ60_BABATUNJI013,4127.96,2,0.062476391,19.35,BABATUNJI013,2,2,1994,1
1701,FDJ60,410.3,FDJ60_BABATUNJI017,7017.53,2,0.062882112,19.35,BABATUNJI017,1,1,2014,1
1702,FDJ60,409.8,FDJ60_BABATUNJI035,7843.12,2,0.062516602,19.35,BABATUNJI035,1,0,2011,1
1703,FDJ60,408.3,FDJ60_BABATUNJI045,6604.74,2,0.062655235,19.35,BABATUNJI045,1,1,2009,1
1704,FDJ60,417.3,FDJ60_BABATUNJI046,8255.92,2,0.062528426,19.35,BABATUNJI046,0,0,2004,1
1705,FDJ60,413.3,FDJ60_BABATUNJI049,4127.96,2,0.062625641,19.35,BABATUNJI049,0,1,2006,1
1706,FDK02,298.11,FDK02_BABATUNJI010,299.61,1,0.187841082,12.5,BABATUNJI010,2,1,2005,0
1707,FDK02,295.86,FDK02_BABATUNJI017,5392.98,1,0.112859454,12.5,BABATUNJI017,1,1,2014,1
1708,FDK02,297.86,FDK02_BABATUNJI018,8089.47,1,0.112681821,12.5,BABATUNJI018,2,1,2016,2
1709,FDK02,301.36,FDK02_BABATUNJI019,1198.44,1,0.196490902,12.90883834765998,BABATUNJI019,0,0,1992,0
1710,FDK02,301.11,FDK02_BABATUNJI049,3595.32,1,0.112399145,12.5,BABATUNJI049,0,1,2006,1
1711,FDK03,638.84,FDK03_BABATUNJI017,24161.88,2,0.074338562,12.6,BABATUNJI017,1,1,2014,1
1712,FDK03,637.34,FDK03_BABATUNJI027,20346.85,2,0.073562475,12.90883834765998,BABATUNJI027,2,1,1992,3
1713,FDK03,635.59,FDK03_BABATUNJI045,11445.1,2,0.07407035099999999,12.6,BABATUNJI045,1,1,2009,1
1714,FDK04,138.15,FDK04_BABATUNJI010,572.59,1,0.08755962099999999,7.36,BABATUNJI010,2,1,2005,0
1715,FDK08,252.5,FDK08_BABATUNJI010,506.01,2,0.20471303600000001,9.195,BABATUNJI010,2,1,2005,0
1716,FDK08,250.25,FDK08_BABATUNJI013,4048.06,2,0.12220294599999999,9.195,BABATUNJI013,2,2,1994,1
1717,FDK08,248.0,FDK08_BABATUNJI046,2024.03,2,0.122304725,9.195,BABATUNJI046,0,0,2004,1
1718,FDK08,250.25,FDK08_BABATUNJI049,3542.06,2,0.122494876,9.195,BABATUNJI049,0,1,2006,1
1719,FDK09,568.09,FDK09_BABATUNJI017,10306.58,1,0.09228235300000001,15.2,BABATUNJI017,1,1,2014,1
1720,FDK09,568.84,FDK09_BABATUNJI019,2290.35,1,0.160665697,12.90883834765998,BABATUNJI019,0,0,1992,0
1721,FDK09,576.84,FDK09_BABATUNJI027,21185.76,1,0.091318935,12.90883834765998,BABATUNJI027,2,1,1992,3
